/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_393.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_393.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_393.jpg,0,0,0,3.362104
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_484.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_484.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_484.jpg,0,0,0,3.335088
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_569.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_569.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_569.jpg,0,0,0,3.301624
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_653.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_653.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_653.jpg,0,0,0,3.275095
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_766.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_766.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_766.jpg,0,0,0,3.242233
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_55_923.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_55_923.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_55_923.jpg,0,0,0,3.190337
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_56_070.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_56_070.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_56_070.jpg,0,0,0,3.139274
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_56_193.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_56_193.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_56_193.jpg,0.3,0,0,3.091855
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_56_300.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_56_300.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_56_300.jpg,0,0,0,3.055985
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_56_514.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_56_514.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_56_514.jpg,0,0,0,2.988921
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_20_56_635.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_20_56_635.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_20_56_635.jpg,0.3,0.3684121,0,3.475952
