/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_469.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_469.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_469.jpg,0,0,0,6.084808E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_556.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_556.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_556.jpg,0,0,0,6.350732E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_639.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_639.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_639.jpg,0,0,0,6.683313E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_735.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_735.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_735.jpg,0,0,0,4.623363E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_867.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_867.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_867.jpg,0,0,0,2.764031E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_02_944.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_02_944.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_02_944.jpg,0,0,0,2.099205E-06
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_03_110.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_03_110.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_03_110.jpg,0,0,0,5.291458E-07
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_03_183.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_03_183.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_03_183.jpg,0,0,0,2.117894E-07
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_03_273.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_03_273.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_03_273.jpg,0,0,0,9.921413E-07
/Users/cesarluisjaitmanlabaton/Desktop/IMG/center_2017_09_25_16_01_03_367.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/left_2017_09_25_16_01_03_367.jpg,/Users/cesarluisjaitmanlabaton/Desktop/IMG/right_2017_09_25_16_01_03_367.jpg,0,0,0,2.674662E-06
